Date,Prev Close,Open,High,Low,Last,Close,VWAP,Volume
25-11-2002,140.15,142,145.05,141.05,141.05,141.75,142.97,9367
26-11-2002,141.75,144.5,144.5,138,138,138.45,140.85,6917
27-11-2002,138.45,141,142,139.3,140.5,140.35,140.55,17150
28-11-2002,140.35,143.8,146.65,142.25,145.25,145.65,144.91,22679
29-11-2002,145.65,148.4,157,148.4,157,155.3,153.82,51580
02-12-2002,155.3,157,159.45,154.55,156.1,156.15,157.36,22462
03-12-2002,156.15,158,158.45,150,150.2,150.3,153.4,14403
04-12-2002,150.3,148.1,152.4,147.1,150,150.15,150.32,9947
05-12-2002,150.15,152,152.85,148,149.55,149.75,151.1,4846
06-12-2002,149.75,150,156,150,152.25,152.65,153.55,32071
09-12-2002,152.65,154.75,155.4,151,155,153.35,153.16,13206
10-12-2002,153.35,153,155.95,153,153.5,154.15,154.65,14668
11-12-2002,154.15,156.9,160.9,154,155.05,154.9,157.39,8431
12-12-2002,154.9,156,157.5,154.1,155,155.25,155.79,11011
13-12-2002,155.25,156,165,155.2,160,161.65,160.75,28979
16-12-2002,161.65,167,167,161.3,163.5,163,163.74,30496
17-12-2002,163,156.55,166,156.55,160.5,161.2,161.45,16246
18-12-2002,161.2,162,166,162,165.5,164.85,163.98,29638
19-12-2002,164.85,165.5,169,163.75,169,167,166.18,17864
20-12-2002,167,166.95,175,165.5,171.1,171.6,171.42,48278
23-12-2002,171.6,170.25,172.9,169.5,171.6,170.4,170.48,10537
24-12-2002,170.4,172.2,172.2,169.1,170.9,169.8,170.1,21965
26-12-2002,169.8,172,172,168.5,169.5,169.65,169.74,15799
27-12-2002,169.65,170,173,168.5,170,171.4,170.98,28272
30-12-2002,171.4,170,172,168.25,169.2,170.75,169.89,14581
31-12-2002,170.75,174,174.4,170,174,173.85,173.12,33355
01-01-2003,173.85,174.35,174.35,168.1,169.75,169.55,170.64,7223
02-01-2003,169.55,170.05,170.05,162,162.15,162.75,165.32,10374
03-01-2003,162.75,160,166.15,160,164,165.1,164.56,15971
06-01-2003,165.1,163.25,163.5,157.3,158.1,158.15,160.76,9482
07-01-2003,158.15,161.1,161.1,155,156,155.7,156.71,8100
08-01-2003,155.7,157.15,166.3,157.15,166.25,165.4,161.21,18289
09-01-2003,165.4,163,171.95,161.3,171.8,171.15,170.31,36186
10-01-2003,171.15,174.95,174.95,166,169,169,168.83,18344
13-01-2003,169,171,171,167.1,167.25,167.85,168.35,8519
14-01-2003,167.85,169.5,169.5,166.05,168,167.9,168.01,5574
15-01-2003,167.9,169,169.95,167,168.1,169.05,168.69,6810
16-01-2003,169.05,169,170,168,170,168.4,169.14,8313
17-01-2003,168.4,164.1,169,164.1,167.75,167.9,167.9,12651
20-01-2003,167.9,167.1,167.1,164,164.35,164.25,165.29,13442
21-01-2003,164.25,164,167,163.1,166.8,166.4,164.87,11063
22-01-2003,166.4,165.1,170,165,170,169.1,167.41,10007
23-01-2003,169.1,170,172,166.6,167.25,168.55,169.04,10431
24-01-2003,168.55,169,169,158.35,160.75,159.75,162.72,18283
27-01-2003,159.75,160,163.4,157.55,163,162.1,159.78,19427
28-01-2003,162.1,160.05,165,159,163,164.15,162.01,13403
29-01-2003,164.15,164,164,160,160,160,160.79,5690
30-01-2003,160,161,161,159.1,161,160.15,160.01,11259
31-01-2003,160.15,160,161,158.05,160,160.05,159.86,12899
03-02-2003,160.05,160,161,159.55,159.9,159.85,159.99,5082
04-02-2003,159.85,162.85,163,158.5,160,159.65,159.94,9076
05-02-2003,159.65,159,160,158,158.1,158.25,158.88,6729
06-02-2003,158.25,151.15,174.7,151.15,174,173.15,168.37,72646
07-02-2003,173.15,179.95,206,176.55,188.5,190.3,193.56,1381634
10-02-2003,190.3,191.95,199.85,177.5,178.25,179.35,187.68,836015
11-02-2003,179.35,183,184.9,179.5,180.5,180.5,181.5,301328
12-02-2003,180.5,205,205,179.5,180,180.5,181.71,132650
14-02-2003,180.5,177.8,181.9,175,178,177.3,177.14,89885
17-02-2003,177.3,181.25,183,178,180,180.4,180.62,55079
18-02-2003,180.4,182.75,183,178,179,179.05,179.77,38517
19-02-2003,179.05,180,182,172,173.75,175,176.29,38591
20-02-2003,175,173,184.45,172.1,177,177,179.88,111626
21-02-2003,177,178.35,178.35,173.05,173.7,173.8,175.26,25688
24-02-2003,173.8,175,176.25,173.2,173.6,173.5,174.73,23767
25-02-2003,173.5,170.05,173.65,168.25,169,169.7,170.78,16474
26-02-2003,169.7,170.5,170.55,167.1,168.5,168.5,168.89,16720
27-02-2003,168.5,168,174,168,172.9,172.35,171.66,21529
28-02-2003,172.35,177,180,168.1,168.1,170.65,174.02,51181
03-03-2003,170.65,174.8,178,167.5,169.9,168.55,170.45,28510
04-03-2003,168.55,171.75,171.75,164.55,165,165.75,167.15,14704
05-03-2003,165.75,163,164,158,159.3,159.35,160.22,18646
06-03-2003,159.35,156,159.7,154.1,155,154.9,156.48,23500
07-03-2003,154.9,155,155,149.05,150,150.25,151.24,14091
10-03-2003,150.25,151,151,136,142.45,144.4,146.59,12883
11-03-2003,144.4,140.7,148.8,138,146,146.25,142.31,28261
12-03-2003,146.25,150,157.7,146,146,147.95,152.81,45945
13-03-2003,147.95,149,151,145,151,148.1,146.79,19234
17-03-2003,148.1,145.55,155.4,145.55,155,153,149.94,38918
19-03-2003,153,155,164,154,158,159.1,159.18,60867
20-03-2003,159.1,150,163.3,150,160.1,160.1,160.51,54943
21-03-2003,160.1,160,162.7,159.1,159.75,159.85,160.36,16769
22-03-2003,159.85,164.6,171,162.1,168.55,169.15,167.91,53289
24-03-2003,169.15,169,169.45,160.9,161.1,161.7,164.1,27028
25-03-2003,161.7,154.5,168.75,154.5,164.55,165.3,165.6,48595
26-03-2003,165.3,165.1,171.3,164.1,168.95,169.2,168.83,51275
27-03-2003,169.2,164.7,173.4,164.7,171.5,171.4,171.43,72055
28-03-2003,171.4,170.55,174.8,167.15,167.25,168.5,171.92,52886
31-03-2003,168.5,168.1,169.4,156.5,159.9,158.05,163.24,23217
01-04-2003,158.05,159.7,164,155.1,155.5,158.3,161.09,18378
02-04-2003,158.3,157.5,162.4,157.5,161.5,160.6,160.85,10587
03-04-2003,160.6,162.5,163.7,161,163,162.3,162.32,6209
04-04-2003,162.3,162.5,163.8,160.25,161,161.55,162.4,8262
07-04-2003,161.55,164.45,164.45,158,158.75,159.95,161.62,20447
08-04-2003,159.95,158.55,160.2,151.15,152,152.65,155.39,29844
09-04-2003,152.65,154,154.8,142.9,143,145.2,148.7,55689
10-04-2003,145.2,142.25,148.8,140,143.5,141.8,144.79,28666
11-04-2003,141.8,141,145.5,141,144,142.75,143.75,11345
15-04-2003,142.75,146,151.9,144.6,149.95,148.25,147.4,14268
16-04-2003,148.25,148.8,150,145,145.75,145.65,147.05,10712
17-04-2003,145.65,145,148,144.9,148,146.25,146.02,19506
21-04-2003,146.25,149.9,155.95,142.5,154.05,155.2,152.49,10046
22-04-2003,155.2,155.3,155.3,148.4,148.5,149,151,5411
23-04-2003,149,149.65,158.75,148,149,149.15,153.82,37304
24-04-2003,149.15,151.05,152,145.8,147.35,146.3,149.05,17140
25-04-2003,146.3,147.75,147.8,145.1,145.9,145.65,146.13,5212
28-04-2003,145.65,146.05,146.05,141.1,141.5,141.85,143.49,16248
29-04-2003,141.85,143.5,146.9,143.5,145,145.05,145.05,11674
30-04-2003,145.05,143.55,148.75,142.5,144.55,144.3,144.22,8218
02-05-2003,144.3,145,145,142.55,143,143.3,143.84,4049
05-05-2003,143.3,142.65,146.5,142.65,144.1,144.35,144.58,8578
06-05-2003,144.35,146,146,142,142,142.25,143.79,6790
07-05-2003,142.25,143.1,145,142.2,143,143.1,144.02,13236
08-05-2003,143.1,142.35,144.3,142,142.7,142.95,143.08,6058
09-05-2003,142.95,143.15,144.5,141.65,144,143.75,143.5,10364
12-05-2003,143.75,144.95,145.4,143,143.55,143.65,144.17,20859
13-05-2003,143.65,145.3,152,144.7,145.15,145.5,147.29,29433
14-05-2003,145.5,147,151.9,146.75,151.9,150.05,149.31,32744
15-05-2003,150.05,152,159.9,150.5,158.2,158.7,157,87318
16-05-2003,158.7,161.25,162.5,154.15,156,156.2,157.89,35324
19-05-2003,156.2,158.2,158.2,153.25,153.5,153.95,154.64,24134
20-05-2003,153.95,154,159,153,159,158,157.84,265341
21-05-2003,158,161.85,165,158.5,159.1,159.95,162.35,54361
22-05-2003,159.95,161.5,162,155.1,155.35,156.2,158.51,17278
23-05-2003,156.2,156.5,159.9,153.75,154.55,155.25,157.11,12209
26-05-2003,155.25,157,157.9,152,152.15,152.8,154.52,13413
27-05-2003,152.8,155,156,148.5,148.55,149,152.05,18540
28-05-2003,149,153.8,153.95,144.7,145.9,145.85,146.59,24598
29-05-2003,145.85,149.8,154.9,145,151,149.85,150.63,46045
30-05-2003,149.85,151,153.9,150,151.45,150.9,151.4,34575
02-06-2003,150.9,146,150.65,146,148.15,148.6,149.05,16846
03-06-2003,148.6,160,160,150,158,155.1,152.94,45047
04-06-2003,155.1,159,164,157.6,159.5,159.85,160.64,86714
05-06-2003,159.85,163,163.9,153,154,153.85,158.07,31632
06-06-2003,153.85,155.05,158.5,151.5,153.05,153.4,154.43,21918
09-06-2003,153.4,156.8,157,152,153,152.4,153.51,15292
10-06-2003,152.4,152,155,150,150,150.2,151.83,20663
11-06-2003,150.2,152.75,152.95,147,147.6,148.15,148.87,29502
12-06-2003,148.15,149.2,151.7,147.5,148,147.8,149.06,16898
13-06-2003,147.8,148,150.9,146.5,147,146.75,147.55,23136
16-06-2003,146.75,148.5,149.35,145.15,145.8,145.65,146.73,12775
17-06-2003,145.65,148.9,153,147.1,152.45,151.65,150.73,33556
18-06-2003,151.65,154.7,154.7,147.65,148.5,148.55,151.37,26108
19-06-2003,148.55,149.9,151.95,147.1,147.65,148.55,148.88,28553
20-06-2003,148.55,149.5,151.7,148.55,150,150.05,150.14,20837
23-06-2003,150.05,152,158.25,152,153,153.65,155.1,98677
24-06-2003,153.65,150.1,150.9,142.5,143.25,143.3,146.48,114520
25-06-2003,143.3,146,148,145,147.1,147.45,146.94,34158
26-06-2003,147.45,147.65,153,147.6,153,152.1,150.87,72124
27-06-2003,152.1,153.7,156.4,152.5,155,155.35,154.77,93887
30-06-2003,155.35,155.7,172,155.05,159.05,159.3,159.08,82822
01-07-2003,159.3,161.95,163.95,156.15,162.35,162,160.27,88884
02-07-2003,162,164.9,176.95,162.55,173.95,174.1,171.86,198132
03-07-2003,174.1,179.15,180,169.4,170,170.1,172.95,106074
04-07-2003,170.1,172,172,164.4,165,165.05,167.93,50569
07-07-2003,165.05,168,171.75,166,168.15,169,169.4,50239
08-07-2003,169,167.05,169.4,162.5,162.55,163.1,164.96,21169
09-07-2003,163.1,168.55,168.55,157.25,157.7,158.65,161.78,21618
10-07-2003,158.65,158,161.5,157.15,160.5,160.15,159.67,17067
11-07-2003,160.15,160.1,165,160,160.5,161.15,162.16,18442
14-07-2003,161.15,161.5,174.95,161.5,174.85,174.1,171.16,143380
15-07-2003,174.1,174,177,171,174.45,173.85,173.05,92233
16-07-2003,173.85,174,186,174,186,184.35,180.86,146904
17-07-2003,184.35,185,191,176.35,178.5,179.1,185.64,129185
18-07-2003,179.1,173.2,182,173,176.75,175.85,176.65,37747
21-07-2003,175.85,175,185.9,175,184,183.65,182.66,81703
22-07-2003,183.65,182.65,182.65,174.1,182.5,181.1,178.77,45327
23-07-2003,181.1,178.05,189,178.05,182.5,182.1,181.82,43722
24-07-2003,182.1,181,184.45,181,184,182.8,182.16,26947
25-07-2003,182.8,181.5,202.9,181.5,202.9,201.2,197.15,288752
28-07-2003,201.2,210,228.9,202,215.3,218.85,216.09,447987
29-07-2003,218.85,224.4,224.4,213.1,216.3,215.45,218.25,153518
30-07-2003,215.45,218.4,222,215,215.95,215.5,218.12,63353
31-07-2003,215.5,218.9,222,213,215.1,214.95,217.81,94962
01-08-2003,214.95,219,221,215,217.1,216.15,216.79,55051
04-08-2003,216.15,217,217,209.05,213,213.9,213.27,30276
05-08-2003,213.9,216.9,219.3,206.1,210,209.7,213.04,50553
06-08-2003,209.7,204.5,210,198.1,202.85,201.7,203.4,52199
07-08-2003,201.7,204,208,203.1,208,206.2,205.01,32005
08-08-2003,206.2,206,214.2,205.1,206,206.1,209.47,36129
11-08-2003,206.1,207.8,210,199.1,199.75,201.2,204.76,18843
12-08-2003,201.2,204.5,204.5,197,199,198.75,200.81,19703
13-08-2003,198.75,200.5,202,195,195,196.2,197.68,18178
14-08-2003,196.2,200,207,198,198,199.4,203.13,45615
18-08-2003,199.4,203,237,201,234.05,231.55,221.4,230661
19-08-2003,231.55,236,237.7,210.1,212,212.25,221.56,78435
20-08-2003,212.25,218.7,234.9,215.05,226.85,227.8,226.8,168712
21-08-2003,227.8,202.2,233.75,202.2,216.5,215.75,222.32,133875
22-08-2003,215.75,218,225,214,217.1,217.05,219.18,114801
25-08-2003,217.05,218,221,203.25,203.25,206.4,211.74,72978
26-08-2003,206.4,207,215,207,213.5,213.55,211.8,47408
27-08-2003,213.55,216.75,218.9,213.6,215,216.05,216.32,53374
28-08-2003,216.05,218,219.4,210,212.7,212.25,213.3,55426
29-08-2003,212.25,214,214.75,208,211,209.95,211.88,25017
01-09-2003,209.95,208,212.6,207.65,207.75,208.15,209.78,23026
02-09-2003,208.15,210,218,209.25,211.6,212.7,212.85,71849
03-09-2003,212.7,216.8,217.95,202,204,205,209.96,51376
04-09-2003,205,206,228.95,206,225.25,225.5,220.08,185580
05-09-2003,225.5,223.1,231,217.5,228.9,225.8,223.05,81109
08-09-2003,225.8,224.1,225.95,216.05,222.1,223.5,221.87,34679
09-09-2003,223.5,221.5,223.9,221,222,222,222.11,68311
10-09-2003,222,221,230,218,229.95,226.35,223.55,44580
11-09-2003,226.35,221.3,252,221.3,251,249.55,243.31,375802
12-09-2003,249.55,250,250,232.5,242.5,243.85,243.65,128284
15-09-2003,243.85,247,264.3,236.1,247,250.6,253.31,164246
16-09-2003,250.6,253,253,243.3,249.8,248.3,247.75,53811
17-09-2003,248.3,250,258.2,248.7,253,252.7,252.86,86362
18-09-2003,252.7,252.95,254,236,239.9,242.35,247.42,24094
19-09-2003,242.35,240,249.5,232,233,235.3,239.26,38241
22-09-2003,235.3,233,244.45,233,236.95,235.6,238.79,21460
23-09-2003,235.6,227,239.95,227,239.95,237.3,235.77,13959
24-09-2003,237.3,232.5,239.9,232.5,235.5,235.9,236.94,11429
25-09-2003,235.9,221.15,244.5,221.15,240,237.7,239.97,29684
26-09-2003,237.7,244.8,255,238,254.4,252.5,248.14,133807
29-09-2003,252.5,258.5,271,250,270,266.55,262.6,139530
30-09-2003,266.55,268,275.5,267.05,271.45,273.2,271.9,86390
01-10-2003,273.2,277,302,277,290.25,288.95,290.15,271501
03-10-2003,288.95,290,299,285,296.5,294.7,294.15,109609
06-10-2003,294.7,299.95,299.95,290.1,292,291.7,295.02,62140
07-10-2003,291.7,293.2,296.95,284.3,292,293,291.82,35651
08-10-2003,293,293,315,290.5,311.9,305.6,304.02,168665
09-10-2003,305.6,305,323.9,305,322,320.45,317.53,147978
10-10-2003,320.45,325,355,321,355,350.5,340.82,320547
13-10-2003,350.5,350,394,350,376.6,383.65,384.32,502814
14-10-2003,383.65,385,385,355,359,358.25,368.07,259506
15-10-2003,358.25,359.9,378,358.9,368,366.35,367.57,117944
16-10-2003,366.35,361,373,355,356.6,357.9,363.65,100793
17-10-2003,357.9,363.9,365.4,352.5,359,356.55,359.28,100757
20-10-2003,356.55,362,362.45,335.6,343.1,340.2,349.97,49795
21-10-2003,340.2,342,368,333.4,341,339.3,347.73,142123
22-10-2003,339.3,348.8,350,335.6,335.6,337.55,341.99,75888
23-10-2003,337.55,340,362,330,330,330.2,334.28,135964
24-10-2003,330.2,333.4,345,329.05,340.65,340.85,336.25,90469
25-10-2003,340.85,343,346.9,340,341.2,341.45,343.54,24435
27-10-2003,341.45,343,343,330,332,330.65,334.97,39997
28-10-2003,330.65,332.5,335.75,328.5,330.3,330.15,331.1,54271
29-10-2003,330.15,330,341,329,337.1,338.25,336.66,57372
30-10-2003,338.25,340,347.85,330.3,347.85,339.35,337.61,42749
31-10-2003,339.35,341,349.9,338,341.5,342.55,344.48,47866
03-11-2003,342.55,347.75,358,346,358,353.35,351.88,92479
04-11-2003,353.35,357.9,362,332.75,338,345.65,353.41,70737
05-11-2003,345.65,345.6,347.5,331.5,335,333.6,339.55,48455
06-11-2003,333.6,336,343,336,339,338.5,339.27,35165
07-11-2003,338.5,343.4,343.4,334.5,335.5,335.35,337.03,48734
10-11-2003,335.35,335,339,331.1,336.55,336.75,336.46,7539
11-11-2003,336.75,342.15,343,338,339,340.15,339.85,29586
12-11-2003,340.15,341,348.9,339,345.6,345.35,343.57,43437
13-11-2003,345.35,345,348.95,340.25,345.8,343.5,344.27,36925
14-11-2003,343.5,349,350,339,341,341.75,342.76,33748
15-11-2003,341.75,342,342,336,339,337.9,338.19,6607
17-11-2003,337.9,333.1,342,333.1,340.35,340.3,339.77,18377
18-11-2003,340.3,342.75,344,340,343,342.4,341.9,18934
19-11-2003,342.4,341,341,333.7,334.15,335.15,336.16,23010
20-11-2003,335.15,338,340,325.05,325.1,329.15,333.25,24218
21-11-2003,329.15,329,329,302.1,325,321.65,313.35,67901
24-11-2003,321.65,333,339.95,330,333,333.8,333.86,32603
25-11-2003,333.8,337,338.8,323.05,334,335.4,331.83,65710
27-11-2003,335.4,334,345.8,334,345,342.15,340.58,75221
28-11-2003,342.15,343.1,345.8,340.1,343.25,343.8,343.39,43475
01-12-2003,343.8,350,363.6,348,362,360.65,357.93,130487
02-12-2003,360.65,364,369.9,355.05,365,363.6,360.97,197122
03-12-2003,363.6,375,384.85,365.05,365.05,370.5,376.2,195056
04-12-2003,370.5,368.1,375,352.5,355,355.65,361.63,33490
05-12-2003,355.65,357.95,363.5,342.05,346.5,344.45,353.95,27295
08-12-2003,344.45,347,348,336.4,338,339.4,341.76,14926
09-12-2003,339.4,342,346.9,338,341,340.5,341.8,29026
10-12-2003,340.5,344,353,338,338,339.95,345.2,26406
11-12-2003,339.95,344,347,335.1,341.6,338.25,342.01,22246
12-12-2003,338.25,345,362.85,342.2,360,359.2,352.96,66023
15-12-2003,359.2,365.5,375,358,365,366.15,368.92,127188
16-12-2003,366.15,370,370,344,356.1,358.45,360.79,40367
17-12-2003,358.45,361,370.7,359.05,362.3,363.5,365.57,43146
18-12-2003,363.5,361.1,364.85,355,363,363.85,360.25,30374
19-12-2003,363.85,369.85,372,356,356.15,357.95,367.14,59263
22-12-2003,357.95,364,399,364,381.3,382.55,384.12,179792
23-12-2003,382.55,389.4,398.7,376.65,377,380.7,385.55,86928
24-12-2003,380.7,381.2,384,368.5,369,371.85,374.46,30400
26-12-2003,371.85,375.9,378.5,363.1,370.05,369.7,372.39,49769
29-12-2003,369.7,375.75,399,372.9,399,393.1,386.02,89695
30-12-2003,393.1,395.5,407,374,381,382.5,394.4,94906
31-12-2003,382.5,385,386,377.05,383.5,383.2,380.99,50805
01-01-2004,383.2,399,399,383,391.9,391.5,389.61,54051
02-01-2004,391.5,397.5,397.5,379,383,384.7,388.92,100956
05-01-2004,384.7,388,390.9,370,373,372.35,377.27,98363
06-01-2004,372.35,375.8,375.8,363,363,368.25,369.63,84575
07-01-2004,368.25,350,376.95,350,370.1,370.9,369.16,58799
08-01-2004,370.9,377.9,388,374,388,384.15,382.02,50980
09-01-2004,384.15,386,402,386,393.5,391.65,394.22,184270
12-01-2004,391.65,388.3,389,378,382.5,382.5,382.16,137314
13-01-2004,382.5,390,390,379.8,385,385.45,384.2,55712
14-01-2004,385.45,384.5,389.95,384.5,386,385.1,386.16,16997
15-01-2004,385.1,395,397.5,385,391.5,390.4,391.36,50006
16-01-2004,390.4,390,395,375.05,382,381.9,386.79,27197
19-01-2004,381.9,378,384.8,375.1,378,377.55,377.04,18375
20-01-2004,377.55,385,392,383.5,391,390.15,389.36,47645
21-01-2004,390.15,383.2,390,370,380.5,376.75,381.27,39540
22-01-2004,376.75,378,381.95,360,361.15,367.8,369.34,75416
23-01-2004,367.8,361.3,375,361.3,372,370.35,367.24,22102
27-01-2004,370.35,384.5,384.5,371,371,373.75,374.82,20113
28-01-2004,373.75,375.5,420,375.5,410,405.35,395.71,226915
29-01-2004,405.35,409,414,395.15,395.55,398.85,400.89,79453
30-01-2004,398.85,379,401.95,379,400,398.2,398.79,47711
03-02-2004,398.2,401,401,375,378,378.7,383.68,284487
04-02-2004,378.7,376.8,380,370,375.25,379.45,377.85,27260
05-02-2004,379.45,365,380,365,371.8,372.6,377.03,9788
06-02-2004,372.6,366,378,366,368,369.6,371.77,7784
09-02-2004,369.6,372.85,385,372.75,385,382.65,378.26,28206
10-02-2004,382.65,386,386,375.1,380,380,379.79,36565
11-02-2004,380,379.8,387,377,387,385.45,383.55,25155
12-02-2004,385.45,389,389,382.5,386.25,384.9,384.91,50644
13-02-2004,384.9,378,390,373,385,383.65,379.38,49229
16-02-2004,383.65,389,393.9,385,391,391.35,388.43,19838
17-02-2004,391.35,391.65,395,386.5,390,390.1,391.6,19660
18-02-2004,390.1,392.85,399.9,388.1,390,389.95,390.43,43875
19-02-2004,389.95,404.9,404.9,390,398,395.9,394.79,65534
20-02-2004,395.9,398,415,392,400,395.3,404.78,190303
23-02-2004,395.3,400,402.95,390,392.4,392.05,393.84,26535
24-02-2004,392.05,390.2,393,390,392,391.4,391.21,16242
25-02-2004,391.4,390,394,390,390,391.55,391.98,6052
26-02-2004,391.55,396,397,390,390,390.05,391.21,9749
27-02-2004,390.05,391,394,381,390,389.8,389.49,19996
01-03-2004,389.8,390,407,385,399,400.6,400.32,55935
03-03-2004,400.6,409.9,409.9,395.55,395.55,398.5,404.03,78430
04-03-2004,398.5,395,402,390.1,390.1,392.25,399.24,20950
05-03-2004,392.25,395,396.9,385,385,389.45,391.25,9356
08-03-2004,389.45,396,400,385.3,385.5,387.5,393.04,9813
09-03-2004,387.5,389,396.1,385,391.9,391.35,390.54,14127
10-03-2004,391.35,388,392,388,391.5,390.8,390.57,8067
11-03-2004,390.8,388,391.9,388,391.8,390.1,390.53,8179
12-03-2004,390.1,381.15,391,381.15,390,389.4,388.87,6003
15-03-2004,389.4,390,393,387,388,390.1,389.66,10767
16-03-2004,390.1,386.05,392,385.55,391,390.45,389.37,20562
17-03-2004,390.45,388,395,387,393,393.55,391.98,11901
18-03-2004,393.55,391,396,389,392.95,391.75,392.3,24842
19-03-2004,391.75,387.1,405,387.1,404.75,402.1,398.36,25659
22-03-2004,402.1,405,406.95,397,398,403.45,401.73,35179
23-03-2004,403.45,396.15,403,391,403,400.25,397.12,14985
24-03-2004,400.25,402,402,393.35,401,400.9,399.56,10275
25-03-2004,400.9,408,408,391,391,396.45,400.82,10746
26-03-2004,396.45,398,403,397.6,398.5,400.1,400.59,9459
29-03-2004,400.1,405.5,405.95,392.5,392.8,395.05,399.66,5389
30-03-2004,395.05,395.5,400,390.65,391,391.65,394.98,4074
31-03-2004,391.65,392,410,390.65,410,403.25,401.46,11379
01-04-2004,403.25,405,427.4,404.2,417.1,417.65,416.36,103485
02-04-2004,417.65,412,420,404.5,406.25,405.15,406.29,30247
05-04-2004,405.15,406.25,410,402.1,402.1,405.05,406.38,12611
06-04-2004,405.05,403,406,399.15,400.25,401.1,402.76,7663
07-04-2004,401.1,400,403.8,393.55,395,395.75,398.04,3380
08-04-2004,395.75,395.1,401.95,395,395.65,396.75,398.02,5785
12-04-2004,396.75,398.25,400,395,395.5,395.2,396.82,6160
13-04-2004,395.2,395.15,399.95,395,396.55,398.2,396.34,5992
15-04-2004,398.2,395.5,400,395,395,395.2,397.79,7340
16-04-2004,395.2,396,407,395,407,405.45,401.62,28545
17-04-2004,405.45,405,408,403,406.5,406.5,405.93,7520
19-04-2004,406.5,406,416.2,406,412,412.15,412.19,25095
20-04-2004,412.15,414,414,406.5,411.9,410,410.45,25594
21-04-2004,410,406.5,414.25,406.5,412,412.1,411.59,18581
22-04-2004,412.1,410,413.45,406.05,408.75,409,409.84,4399
23-04-2004,409,410,410,398,398,399.95,403.76,9266
27-04-2004,399.95,381.15,398,380.1,380.1,381.2,385.69,8180
28-04-2004,381.2,385,395,384.8,394,391.7,388.92,8338
29-04-2004,391.7,390.75,399,390.75,392.75,396.6,394.43,6357
30-04-2004,396.6,393.1,397,393.1,395,394.85,395.12,4067
03-05-2004,394.85,395,396.25,390,392,392,392.32,30414
04-05-2004,392,399.95,408.5,397,400,401.1,401.52,38258
05-05-2004,401.1,405,406.5,395.1,395.1,399.1,401.01,9955
06-05-2004,399.1,403.9,407,399,405,402.3,403.65,10806
07-05-2004,402.3,398.5,404,395,400,400.45,400.3,5217
10-05-2004,400.45,392.05,397,392.05,393,393.5,393.91,1846
11-05-2004,393.5,376,390,375,380.05,382.75,382.92,8847
12-05-2004,382.75,385.05,395,382.1,390.05,390.1,387.65,4606
13-05-2004,390.1,375,402,375,402,396.25,389.45,42250
14-05-2004,396.25,396,396.1,335,360,357.55,363.66,32702
17-05-2004,357.55,370,370,288,310,301.2,306.43,64123
18-05-2004,301.2,349,349,304.2,317,318.95,321.32,45391
19-05-2004,318.95,349.4,380.4,320,320,329.45,333.69,108753
20-05-2004,329.45,340,348,305,344,341.1,341.35,57131
21-05-2004,341.1,350,381.8,332,376.25,377.45,365.19,102860
24-05-2004,377.45,385,402,375.5,379,382.2,391.79,78698
25-05-2004,382.2,392,409.9,351,365.45,371.6,381.44,541120
26-05-2004,371.6,383.55,384.5,366.2,373,369.6,376.1,324222
27-05-2004,369.6,371,373,348,349.35,351.15,360.26,140703
28-05-2004,351.15,345.7,358,326,331,332.35,338.79,128732
31-05-2004,332.35,320,331,305.3,320.6,318.95,315.47,82616
