Date,Close,High,Low,Open,Volume
11-08-2023,316.0948486,317.4734065,314.3223914,315.3563323,24342600
14-08-2023,319.0784607,319.0981436,315.1790727,316.4690423,18836100
15-08-2023,316.9318237,320.1123784,315.9865312,318.054383,16966300
16-08-2023,316.1622009,320.1290494,315.5701308,316.5569043,20698900
17-08-2023,312.6886902,317.6126787,312.0275389,316.3002836,21257200
18-08-2023,312.2940369,314.1689002,307.4292214,310.3303374,24744800
21-08-2023,317.6225586,318.5007711,312.84658,313.7247925,24040000
22-08-2023,318.1949463,321.7670612,317.2081729,321.1947459,16102000
23-08-2023,322.6748657,324.845779,319.1816798,319.5369339,21166400
24-08-2023,315.737793,328.5757208,315.7279156,328.4474354,23281400
25-08-2023,318.7080383,321.0565334,314.5833032,317.2180011,21684100
28-08-2023,319.4185181,321.8360945,317.4646962,321.3525852,14808500
29-08-2023,324.0662231,324.6286912,317.6225947,317.6225947,19284600
30-08-2023,324.4412231,325.4477211,322.1321771,324.3228152,15222100
31-08-2023,323.4247742,326.5331035,322.4577257,324.8457299,26411000
01-09-2023,324.3129578,327.5989,322.4578189,326.9279013,14931200
05-09-2023,329.1381836,330.4210068,324.3128784,324.6483777,18553900
06-09-2023,328.4771423,330.0362311,325.812842,328.970529,17535800
07-09-2023,325.5463867,328.6744413,324.6780214,326.9081387,18381000
08-09-2023,329.8486938,331.7137098,325.1023168,325.7239888,19530100
11-09-2023,333.4701843,333.9438464,330.9933736,332.7794309,16583300
12-09-2023,327.3818054,332.3354272,327.0956628,331.3782558,17565500
13-09-2023,331.6149902,332.3945495,326.7896851,326.9278177,16544400
14-09-2023,334.2201538,336.3515578,332.1183217,334.6641838,20267000
15-09-2023,325.8522949,332.9373203,325.2898269,332.4636884,37666900
18-09-2023,324.7076111,326.0298837,322.0433112,323.4642671,16834200
19-09-2023,324.303009,325.0332417,320.2177836,321.8558307,16505900
20-09-2023,316.5273132,325.2306624,316.2707726,325.1517338,21436500
21-09-2023,315.3036804,321.0467084,310.8335984,315.0372625,35529500
22-09-2023,312.8170166,317.1982925,311.9683759,317.0700072,21447900
25-09-2023,313.3400269,313.4683122,310.833614,312.4025801,17836000
26-09-2023,308.0114746,311.7019976,305.9194896,310.9619175,26297600
27-09-2023,308.652832,310.1428393,305.5938287,308.1692926,19410100
28-09-2023,309.4915771,311.3072363,305.3569948,306.8766039,19683600
29-09-2023,311.5736694,315.2444673,310.8138648,313.547216,24140300
02-10-2023,317.5436096,317.6324457,311.0111757,312.0966323,20570000
03-10-2023,309.2449036,317.1390901,307.0937149,316.5864693,21033500
04-10-2023,314.7412109,315.806943,309.8468237,309.8764257,20720100
05-10-2023,315.1359253,315.7477501,310.7349245,314.8695073,16965600
06-10-2023,322.9314575,324.8359229,312.1163999,312.3630932,25645500
09-10-2023,325.45755,325.9311819,318.9053614,320.4546026,19891200
10-10-2023,324.0465088,326.7206561,323.3360308,326.5824934,20557100
11-10-2023,328.0231934,328.4178967,324.7865781,326.829176,20063200
12-10-2023,326.7798157,329.2171467,324.3720867,326.1976231,19313100
13-10-2023,323.3951721,329.4144642,322.0432676,327.9836612,21072400
16-10-2023,328.2402954,331.6940021,326.2272694,326.6712993,22158000
17-10-2023,327.6679688,329.0494455,323.0794785,325.2306373,18338500
18-10-2023,325.7437134,331.1512418,323.9576561,328.0922386,23153600
19-10-2023,326.9377441,332.4242014,326.5331635,327.7567527,25052100
20-10-2023,322.3492432,327.5298029,321.1453785,327.3324362,25012600
23-10-2023,324.9641724,328.3290727,320.0993875,321.1650893,24374700
24-10-2023,326.1582031,327.4508738,323.2669644,326.9180078,31153600
25-10-2023,336.164093,341.6209485,333.1544162,340.456533,55053800
26-10-2023,323.5531311,337.1113874,322.6156844,336.0358081,37828500
27-10-2023,325.4476929,332.2662998,324.0563389,326.0594875,29856500
30-10-2023,332.8485107,334.9602201,327.440982,329.0001008,22828100
31-10-2023,333.6379395,334.5161822,330.2631913,334.3681722,20265300
01-11-2023,341.4926147,342.8247646,335.1575174,335.2956801,28158800
02-11-2023,343.7128906,344.2161245,340.2098273,342.6471586,24348100
03-11-2023,348.1335754,349.7025713,342.7359248,345.0055212,23624000
06-11-2023,351.8143005,352.8109513,348.6763685,348.7750519,23828300
07-11-2023,355.7613525,357.6658177,352.8997162,354.646294,25833900
08-11-2023,358.3960571,359.0571783,355.7810839,356.8961425,26767800
09-11-2023,355.9193115,359.9650886,355.5936594,357.5080023,24847300
10-11-2023,364.7805176,365.2048229,356.2942607,356.7086887,28042100
13-11-2023,361.8300476,363.5963803,361.0603656,363.349687,19986500
14-11-2023,365.3725586,367.0303607,362.4911973,366.1027914,27683900
15-11-2023,365.5209045,368.9420617,362.9896098,367.1128197,26860100
16-11-2023,371.947876,372.1258484,366.0250873,366.7963314,27182300
17-11-2023,365.6988525,370.1681097,362.8808346,369.4166302,40157000
20-11-2023,373.2036438,374.6175863,366.8359235,367.0534554,52465100
21-11-2023,368.8826904,371.997329,366.9545651,371.4535142,28423100
22-11-2023,373.6090393,375.5272673,370.7613594,373.7573497,23345300
24-11-2023,373.1937256,373.7276731,370.9294502,373.0948419,10176600
27-11-2023,374.3605347,376.3677793,371.9776106,372.5510875,22179200
28-11-2023,378.4046021,378.7012228,373.9155504,374.1034202,20453100
29-11-2023,374.5978394,379.9866511,373.2036614,379.4527337,28963400
30-11-2023,374.6571655,375.8239141,371.2557732,374.2418663,30554400
01-12-2023,370.3065491,373.9155758,367.1424535,372.5312953,33020400
04-12-2023,364.9968262,365.3725357,358.8268428,364.9572667,32063300
05-12-2023,368.3388672,368.8925794,361.516318,362.3370191,23065000
06-12-2023,364.6606445,369.9802652,363.8992977,369.3474642,21182100
07-12-2023,366.786499,367.2808871,362.2084609,364.0970269,23118900
08-12-2023,370.0296936,370.2570928,364.097037,365.056151,20144800
11-12-2023,367.1325378,367.4291888,361.9909205,364.3442123,27708800
12-12-2023,370.1779785,370.217538,366.3019632,366.6876003,24838300
13-12-2023,370.1681213,373.4014387,366.6085212,371.7995959,30955500
14-12-2023,361.8228455,369.5649795,360.0430605,369.1200182,43277500
15-12-2023,366.5689697,368.2202089,362.1689041,362.7325137,78478200
18-12-2023,368.4674072,368.8134849,364.5419649,365.3033418,21802900
19-12-2023,369.0705872,369.0705872,365.6889595,367.3204341,20603700
20-12-2023,366.4602356,371.8095185,366.3712494,370.7910802,26316700
21-12-2023,369.3474426,370.207673,365.8867262,368.3784312,17708000
22-12-2023,370.3757629,370.9690347,368.5267563,369.4858704,17091100
26-12-2023,370.4548645,372.7092728,369.3078806,370.7910448,12673100
27-12-2023,369.8714905,370.8503692,368.6256229,369.4957507,14905400
28-12-2023,371.0679321,372.2346808,369.9605076,371.1569184,14327000
29-12-2023,371.819397,372.9268214,369.2881324,371.7798375,18723000
02-01-2024,366.7073669,371.6809092,362.6533791,369.6637977,25258600
03-01-2024,366.4404297,369.0705777,364.3738913,364.8682793,23083500
04-01-2024,363.8102417,368.9123295,363.048895,366.509611,20901500
05-01-2024,363.622406,367.8840285,362.3864359,364.828714,20987000
08-01-2024,370.4844971,370.9887825,364.8682564,365.1549797,23134000
09-01-2024,371.5722046,371.7699417,367.0238282,367.8346319,20830000
10-01-2024,378.4738159,379.8581266,372.0962282,372.1456549,25514200
11-01-2024,380.3129578,386.2950411,376.1106593,381.6675762,27850800
12-01-2024,384.1098328,384.3174673,380.332701,381.1632693,21645700
16-01-2024,385.8896484,389.6074563,383.2693977,389.241614,27202300
17-01-2024,385.0986328,385.7314338,380.4909325,383.6253661,22234100
18-01-2024,389.4492493,389.5678976,385.7413388,387.3233866,23392100
19-01-2024,394.195343,394.195343,389.0833578,391.3180012,29272000
22-01-2024,392.0596313,396.1234867,389.1723918,395.530215,27016900
23-01-2024,394.42276,394.8973834,389.5085418,391.3081215,20525900
24-01-2024,398.041687,401.0772367,395.955384,397.0331463,24867000
25-01-2024,400.3258057,402.4418012,398.012073,399.7819908,21021200
26-01-2024,399.3963318,401.6112108,397.9131676,399.8313957,17803300
29-01-2024,405.1213379,405.3784293,399.7918203,401.5024138,24510200
30-01-2024,404.0040283,408.4139613,401.8880631,407.6328499,33477600
31-01-2024,393.1175842,410.6584926,392.7517419,402.3923088,47871100
01-02-2024,399.2480164,403.4206527,397.2902288,397.3198909,30657700
02-02-2024,406.6044922,408.0184347,399.030464,399.277658,28245000
05-02-2024,401.0970459,406.5452122,399.4556738,405.2993446,25352300
06-02-2024,400.9388123,403.3909879,398.3877832,401.3244494,18382600
07-02-2024,409.4027405,409.6499345,402.8273853,402.8669448,22340500
08-02-2024,409.4620667,410.8958041,407.8998136,409.4027425,21225300
09-02-2024,415.8297729,416.0967618,410.4310639,410.5892717,22032800
12-02-2024,410.5991821,416.017656,410.0948967,415.8396835,21202900
13-02-2024,401.7595215,405.4674319,398.8624147,400.3950056,27824900
14-02-2024,405.6427002,405.9894179,400.7689421,404.2360585,20401200
15-02-2024,402.7402039,405.2860649,400.4915423,404.3053761,21825500
16-02-2024,400.2636719,404.45394,399.6495019,404.1270236,22281100
20-02-2024,399.0056458,400.6896555,394.2705568,399.4513997,24307900
21-02-2024,398.4013672,398.5103494,393.4879766,396.4102724,18631100
22-02-2024,407.7823792,408.9512853,404.7313303,406.3361049,27009900
23-02-2024,406.4847107,411.9528375,405.1275872,411.7646504,16295900
26-02-2024,403.7109985,408.2875869,403.5326667,407.5941516,16193500
27-02-2024,403.6516113,404.4837156,400.0557115,404.1567992,14835800
28-02-2024,403.8893127,405.4544547,401.5118677,404.3449824,13183100
29-02-2024,409.7537231,410.3084593,402.106254,404.8006999,31947300
01-03-2024,411.5962219,411.9627408,407.0196334,407.4059535,17800300
04-03-2024,411.0216675,413.4288294,408.4460895,409.5555618,17596000
05-03-2024,398.8669434,410.357963,396.8758486,410.0706792,26919200
06-03-2024,398.3121948,401.3533582,394.646976,399.1839317,22344100
07-03-2024,405.29599,405.9299612,398.4607939,402.3043447,18718500
08-03-2024,402.4033813,406.5639325,400.5311242,404.1270236,17971700
11-03-2024,400.7193604,401.8684653,397.4900099,399.9665214,16120800
12-03-2024,411.3782654,411.6655492,402.9680422,403.7902307,22457000
13-03-2024,411.2000122,414.2510613,407.5843111,414.1718263,17115900
14-03-2024,421.2249146,423.8004927,414.062832,416.2916925,34157300
15-03-2024,412.5075989,418.6295283,408.9116992,415.3506294,45049800
18-03-2024,413.3991089,416.7770741,409.8923602,410.3579456,20106000
19-03-2024,417.4506836,417.7082505,411.645725,413.9043022,19837900
20-03-2024,421.2348022,421.9579243,416.707732,418.0351385,17860100
21-03-2024,425.3358765,426.7722652,423.1466488,425.7915461,21296200
22-03-2024,424.711792,425.8212643,422.0668947,425.6627941,17636500
25-03-2024,418.8870544,423.3943236,417.6487987,421.2446983,18060500
26-03-2024,417.688385,421.9876049,417.3912157,421.6111704,16725600
27-03-2024,417.4704895,420.4621347,415.0732433,420.452219,16705000
28-03-2024,416.7671814,417.9063707,415.1822079,417.0049168,21871200
01-04-2024,420.5809937,423.8698081,418.2530668,419.9668236,16316000
02-04-2024,417.4804382,418.411609,413.9142553,416.1629171,17912000
03-04-2024,416.4997253,419.2833219,415.1524873,415.7864888,16502300
04-04-2024,413.9538574,424.6424896,413.6467724,420.9970417,19370900
05-04-2024,421.5220642,422.5027833,414.3897291,416.0638533,16544300
08-04-2024,420.6007996,423.2655283,419.3229112,421.1753672,14272400
09-04-2024,422.2749329,423.7212071,417.6587117,422.4334332,12512300
10-04-2024,419.2833557,420.0461105,415.7568054,418.2234014,16216600
11-04-2024,423.9094543,425.3359275,418.391779,421.819293,17966400
12-04-2024,417.9360962,421.1852782,415.8261034,420.0658901,19232100
15-04-2024,409.7537231,422.8098852,409.5456744,422.591951,20273500
16-04-2024,410.6848145,414.468931,409.8428248,410.674929,16765600
17-04-2024,407.9705811,414.9444457,406.4747585,413.3297554,15855500
18-04-2024,400.4717407,408.0201737,400.1547702,406.7720022,21029900
19-04-2024,395.3701172,401.6703784,394.0327949,400.2339896,30276500
22-04-2024,397.1928406,399.0650979,392.0317987,396.3211036,20286900
23-04-2024,403.7407532,404.364839,399.2731164,400.4420227,15734500
24-04-2024,405.2167053,408.5946706,402.9581281,405.7120076,15065300
25-04-2024,395.2908936,396.1329136,384.3843265,390.3279545,40586500
26-04-2024,402.5024719,409.1197035,401.9477358,408.2975149,29694700
29-04-2024,398.4707031,402.5024711,395.4394554,401.4425169,19582100
30-04-2024,385.6720886,398.381563,385.5136185,397.7178446,28781400
01-05-2024,391.2294006,397.9456989,386.6428963,388.9212749,23562500
02-05-2024,394.1021423,396.1725024,390.9421111,393.9238408,17709400
03-05-2024,402.8392639,403.3246505,398.0843438,398.500411,17446700
06-05-2024,409.6546021,410.0409221,402.5519543,404.9195136,16996600
07-05-2024,405.4941101,410.7740499,405.2464589,410.7641342,20018200
08-05-2024,406.6828003,408.3569244,402.8887679,404.3350723,11792300
09-05-2024,408.446106,408.8423418,405.2563579,406.7125479,14689700
10-05-2024,410.8433838,411.4773853,407.9310036,409.0603074,13402300
13-05-2024,409.8329163,414.4194202,406.9601691,414.0826183,15440200
14-05-2024,412.6462708,413.5675258,407.6833318,408.1489172,15109300
15-05-2024,419.8609619,420.5854186,414.09517,414.7203815,22239500
16-05-2024,417.7868347,422.1831515,417.15172,418.5906693,17530100
17-05-2024,417.0127563,419.7021587,414.8493505,419.3250451,15352200
20-05-2024,422.1037598,423.5228722,416.7944597,417.012787,16272100
21-05-2024,425.7755737,429.6756643,421.6174517,423.5823671,21453300
22-05-2024,427.2443237,429.119958,423.8801327,426.8176027,18073700
23-05-2024,423.7510986,430.3008875,422.1831337,429.6756761,17211700
24-05-2024,426.887085,427.7802312,421.1808345,423.9396813,11845800
28-05-2024,427.0458679,427.5420636,423.3541708,426.3611154,15718000
29-05-2024,425.9046021,427.6611238,422.4510693,422.4510693,15517100
30-05-2024,411.5149536,421.0716573,411.0882023,421.0716573,28424800
31-05-2024,411.9714355,413.5791047,401.432244,413.5791047,47995300
03-06-2024,410.3736877,413.2615504,405.8087115,412.3684042,17484700
04-06-2024,412.9042969,413.2714768,406.5629013,409.2919776,14348900
05-06-2024,420.7838745,420.8533189,413.1325152,414.6310359,16988000
06-06-2024,421.289978,422.0739757,417.3799536,420.783879,14861300
07-06-2024,420.6250916,423.0365953,419.7815528,422.9572173,13621700
10-06-2024,424.6144714,424.8228651,420.6647733,421.4686079,14003000
11-06-2024,429.3878784,429.5268277,422.014418,422.2426789,14551100
12-06-2024,437.7041321,440.0263242,429.953558,432.0078153,22366200
13-06-2024,438.2201843,440.0164406,436.0270078,437.495758,15960600
14-06-2024,439.2026672,439.7683376,433.3971715,434.9452997,13582000
17-06-2024,444.9585266,447.5089798,437.3667385,439.2225055,20790000
18-06-2024,442.9439697,446.7150752,441.5050204,446.2883239,17112500
20-06-2024,442.3088684,443.13254,437.9125514,442.904279,19877400
21-06-2024,446.3578186,447.1517196,443.1127095,443.9760852,34486200
24-06-2024,444.263855,449.3051898,443.0134322,446.3776231,15913700
25-06-2024,447.5188904,447.9853155,443.3508346,444.8394216,16747500
26-06-2024,448.7196655,450.1487115,444.7798708,445.5837053,16507000
27-06-2024,449.4044495,452.6991962,448.3326498,448.7395339,14806300
28-06-2024,443.5493469,451.9151991,443.0134471,449.6227774,28362300
01-07-2024,453.2549133,453.890028,442.2691338,445.2463078,17662800
02-07-2024,455.7854919,456.0931308,449.6624241,449.7517659,13979800
03-07-2024,457.2641602,457.512258,454.3961648,454.7038037,9932800
05-07-2024,464.0025024,464.7865001,455.4778643,456.112979,16000300
08-07-2024,462.6925354,464.1414486,460.92608,463.0001743,12962300
09-07-2024,456.0435486,463.7742557,454.5152574,463.4467799,17207200
10-07-2024,462.7024841,462.9108778,455.3686972,457.7107567,18196100
11-07-2024,451.240387,461.2436791,448.1143298,459.4573866,23111200
12-07-2024,450.0990906,452.8877079,447.2211617,450.8731546,16324300
15-07-2024,450.5059814,453.7808912,447.9952325,449.8509995,14429400
16-07-2024,446.099762,450.8433915,443.2615372,450.7640136,17175700
17-07-2024,440.1454163,441.4653138,435.8384413,439.2224995,21778000
18-07-2024,437.0193787,441.2668125,431.094801,440.9591736,20794800
19-07-2024,433.7841797,437.783546,428.7130743,429.8047109,20940400
22-07-2024,439.5698853,441.2172587,435.5705488,438.4286411,15808800
23-07-2024,441.4653015,444.9783754,439.7286166,440.5225176,13107100
24-07-2024,425.6366882,438.1209897,424.3366579,437.0988277,26805800
25-07-2024,415.2165527,426.5298086,414.3333401,425.5374172,29943800
26-07-2024,422.0342712,425.656524,414.0951402,415.0180872,23583800
29-07-2024,423.4831848,428.8619291,421.4686315,428.2962588,15125800
30-07-2024,419.702179,425.7855127,414.184455,424.4656455,32687600
31-07-2024,415.1669312,418.5708262,409.0736337,417.3005665,42891400
01-08-2024,413.9363403,424.2075968,409.946938,417.5883635,30296400
02-08-2024,405.381958,411.8424358,401.2635397,409.3515237,29437900
05-08-2024,392.1434326,397.9886322,382.6462402,386.2089518,40709200
06-08-2024,396.569519,402.5834389,395.4679791,396.9565662,24946500
07-08-2024,395.398468,406.9598209,394.4457808,405.5308052,20650900
08-08-2024,399.6260681,402.7719317,396.896992,399.3779703,20203000
09-08-2024,402.9307251,404.9452783,399.1993542,400.955876,19276700
12-08-2024,403.7147217,405.6498969,401.1642686,403.9628195,16762900
13-08-2024,410.8599548,411.7928051,406.4537348,406.4735717,19414300
14-08-2024,413.6882629,414.5417353,409.3118435,411.6439391,18267000
15-08-2024,418.5796509,418.6591719,415.2292688,417.3567984,20752100
16-08-2024,416.0345154,418.8878072,414.8713114,418.1521237,22775600
19-08-2024,419.0767212,419.295442,414.036221,416.5216711,15234000
20-08-2024,422.3276672,423.3814956,419.186085,419.2457334,16387600
21-08-2024,421.6715698,423.9183963,419.2656406,421.6118911,16067300
22-08-2024,413.1315308,424.3061358,412.196999,421.8902551,19361900
23-08-2024,414.3643188,416.8199448,409.6916604,414.5532155,18493800
26-08-2024,411.0834961,414.851447,408.9460151,413.9467395,13152800
27-08-2024,411.4314575,411.9484202,407.8623549,410.4571502,13492900
28-08-2024,408.2103577,412.5847441,404.9394966,412.4654473,14882700
29-08-2024,410.7156677,419.5936885,408.2103449,412.5250827,17045200
30-08-2024,414.7122803,415.060219,409.7314285,413.1812345,24308300
03-09-2024,407.0570984,417.436341,404.6611207,415.477805,20313600
04-09-2024,406.5202332,408.8466109,402.0165986,403.5476444,15135800
05-09-2024,406.0131836,410.6957629,403.7663271,405.2476456,14195500
06-09-2024,399.3621216,408.2600145,398.4673353,406.6792719,19609500
09-09-2024,403.3587341,406.2716744,399.809504,404.8698769,15295100
10-09-2024,411.7893982,413.9069763,405.3272277,405.8243178,19594300
11-09-2024,420.5779419,421.5223947,407.1962564,413.0818157,19266900
12-09-2024,424.5148926,424.8827344,417.307087,420.8463657,17418800
13-09-2024,428.0839844,429.3167579,422.9838359,423.3516776,15874600
16-09-2024,428.8296204,431.0068771,425.7277835,428.0939368,13834700
17-09-2024,432.6174622,439.2784809,429.7542186,437.667914,18874200
18-09-2024,428.3027344,433.4923558,427.9050684,432.4683515,18898000
19-09-2024,436.1368713,438.930515,434.3572805,438.6620973,21706600
20-09-2024,432.7367859,436.6836823,431.6929089,434.6754493,55167100
23-09-2024,430.98703,433.9198432,427.8851929,431.7525378,15128900
24-09-2024,426.6722717,430.8279371,423.6201316,430.479968,17015800
25-09-2024,429.5951538,430.5992854,426.0757781,427.3284244,13396400
26-09-2024,428.7998047,432.7665735,426.6324994,432.5578041,14492000
27-09-2024,425.5289307,429.3366572,424.9821438,429.0085608,14896100
30-09-2024,427.7956543,427.9149814,422.894354,425.7178217,16807300
01-10-2024,418.2416077,425.9862788,416.3725443,425.9564546,19092900
02-10-2024,414.7023621,420.3592494,414.2847931,420.1206256,16582300
03-10-2024,414.1157837,417.1082451,411.8788785,415.1994364,13686400
04-10-2024,413.6385498,417.3070766,412.5548972,415.805855,19169700
07-10-2024,407.1565247,414.6824449,406.6196589,413.5789196,20919800
08-10-2024,412.2964478,413.240931,405.7945313,408.5086238,19229300
09-10-2024,415.0303955,417.9334146,411.8887829,413.4397014,14974300
10-10-2024,413.4198608,414.9210825,410.7455139,412.8134255,13848400
11-10-2024,413.8970337,414.7023171,410.8448937,413.7180886,14144900
14-10-2024,416.7006531,421.5721294,415.0900559,415.3386009,16653100
15-10-2024,416.302948,420.021202,412.8432208,419.7229298,18900200
16-10-2024,413.6981812,413.9367746,408.0910217,412.7537283,15508900
17-10-2024,414.2947083,420.0410677,413.17128,419.9018679,14820000
18-10-2024,415.7263489,417.2076675,413.8374128,414.7122961,17145300
21-10-2024,416.3427429,416.5216881,411.3420182,413.6982202,14206100
22-10-2024,425.0219421,428.074052,415.6070554,416.0544183,25482200
23-10-2024,422.1288757,428.5711434,420.0709156,428.3524225,19654400
24-10-2024,422.2581177,423.5008428,419.9416611,422.8546015,13581600
25-10-2024,425.6582031,430.0027653,424.0874119,424.2763086,16899100
28-10-2024,424.1072998,429.4261696,423.8189791,429.1478004,14882400
29-10-2024,429.4360962,430.6489971,423.3218644,425.5090728,17644100
30-10-2024,430.0127258,435.9479824,429.5852357,434.8941539,29749100
31-10-2024,403.9851074,413.7380122,403.9353802,412.9426499,53971000
01-11-2024,407.9816895,413.0818383,405.1283974,406.6296191,24230400
04-11-2024,406.0827942,408.031409,403.2096295,407.4149919,19672300
05-11-2024,409.0653076,412.4852894,405.7049743,405.993295,17626000
06-11-2024,417.7345581,418.0030061,408.1307754,410.0197417,26681800
07-11-2024,422.95401,424.365759,417.4363229,418.8281689,19901800
08-11-2024,420.0808411,424.0177855,419.3252545,422.8446604,16891400
11-11-2024,415.5772095,422.3376216,413.5788979,420.0609408,24503300
12-11-2024,420.5679932,421.9697907,414.7719367,415.8158137,19401200
13-11-2024,422.7253723,426.8313105,415.7760331,419.1860937,21502200
14-11-2024,424.4055481,425.6780974,417.5556328,422.5265332,30246900
15-11-2024,412.5847473,420.3393401,411.2326769,417.3767027,28247600
18-11-2024,413.340332,415.9649517,409.7016292,412.4554972,24742000
19-11-2024,415.35849,415.5076109,409.1547859,410.7057043,18133500
20-11-2024,413.0718689,414.8614112,408.1904411,414.4438423,19191700
21-11-2024,411.2887268,418.1722656,408.7186214,417.8933392,20780200
22-11-2024,415.4028931,415.801355,409.4856408,409.7944511,24814600
25-11-2024,417.1860657,419.4672732,413.2611532,416.7776323,27691100
26-11-2024,426.3508301,427.3968269,417.2458512,417.9830073,23458900
27-11-2024,421.3699646,425.5937463,420.4036784,423.4818403,18332400
29-11-2024,421.8381958,423.2527708,416.1998692,418.4811073,16271900
02-12-2024,429.3293762,431.3416288,419.6963985,419.9554125,20207200
03-12-2024,429.5485535,430.8136785,426.1017831,428.1937463,18302000
04-12-2024,435.7447205,437.9861031,430.9730574,431.3715193,26009400
05-12-2024,440.9248047,442.9570002,434.4995258,436.2428235,21697800
06-12-2024,441.8711548,444.3914638,440.0780305,440.6059994,18821000
09-12-2024,444.3117676,446.612918,438.8129197,440.9048829,19144400
10-12-2024,441.6320496,447.8979676,439.9086949,442.6880178,18469500
11-12-2024,447.2704163,448.6252234,442.3493334,442.3493334,19200200
12-12-2024,447.8381958,454.4129241,447.3899071,447.3899071,20834800
13-12-2024,445.5569763,449.7010475,443.8734465,446.7225087,20177800
16-12-2024,449.8604126,450.4481493,443.5745822,445.5569508,23598800
17-12-2024,452.7194519,453.5462901,447.848196,449.2826833,22733500
18-12-2024,435.7148438,450.9163784,435.3462353,449.5914856,24444500
19-12-2024,435.3562012,441.482641,434.6489289,439.9286181,22963700
20-12-2024,434.927887,442.0405259,426.9884098,431.4512325,64263700
23-12-2024,433.5830383,435.9738405,431.1722933,435.0673221,19152500
24-12-2024,437.6473999,437.9163853,432.5271014,432.9853311,7164500
26-12-2024,436.4320679,439.2512463,434.9577556,437.3983541,8194200
27-12-2024,428.8811035,433.5531436,424.7171199,432.935523,18117700
30-12-2024,423.2029114,425.9124951,420.2841404,424.4282115,13158700
31-12-2024,419.8856812,425.0956615,419.0489019,424.4680695,13246500
02-01-2025,416.9768677,424.4382024,413.2611727,423.900262,16896500
03-01-2025,421.7286072,422.4059955,417.9332016,419.4672817,16662900
06-01-2025,426.2113647,432.6565862,423.8504466,426.3607842,20573600
07-01-2025,420.7523499,429.0006369,419.1883555,427.3569623,18139100
08-01-2025,422.93396,425.3347335,419.9255373,421.8381668,15054600
10-01-2025,417.345459,423.0833779,413.4304875,423.0036976,20201100
13-01-2025,415.5921936,416.897174,410.7109663,413.6496498,17604800
14-01-2025,414.0780334,418.1324226,409.1469794,416.2098216,16935900
15-01-2025,424.6772461,426.5101953,416.6680305,417.5247525,19637800
16-01-2025,422.9538574,427.8450559,422.7646131,427.0581035,15300000
17-01-2025,427.3868408,432.8159798,426.5301492,432.4274589,26197500
21-01-2025,426.8588867,429.2496889,423.9699995,428.552388,26085700
22-01-2025,444.4910889,445.5569677,434.3301422,435.884165,27803800
23-01-2025,444.999115,445.0389703,439.8090775,440.3071626,18389300
24-01-2025,442.3592834,444.9393603,439.7094674,443.4550766,15549500
27-01-2025,432.8956604,433.5332238,421.8780219,422.3860784,35647800
28-01-2025,445.4872742,446.6627476,429.7278561,432.935525,23491700
29-01-2025,440.6358948,445.1684868,438.7132938,444.9792121,23581400
30-01-2025,413.4006042,421.2404578,411.5776264,417.1661259,54586300
31-01-2025,413.4703369,419.0787791,413.3209175,417.3753369,34223400
03-02-2025,409.3462219,413.8190158,407.0948678,410.0236103,25679100
04-02-2025,410.7906494,412.3347313,408.1707172,411.1094311,20532100
05-02-2025,411.7071228,412.2450327,408.8281768,410.7707205,16316700
06-02-2025,414.2274475,416.5983372,412.4144107,412.4144107,16309800
07-02-2025,408.1806946,417.0466023,406.53702,414.8849302,22886800
10-02-2025,410.6412048,413.868786,409.346196,412.1254884,20817900
11-02-2025,409.8641968,410.9101631,407.7323783,408.0711029,18140600
12-02-2025,407.4733887,409.1768309,402.8212614,405.6503805,19121700
13-02-2025,408.9676514,409.4258811,404.8036376,405.441201,23891700
14-02-2025,406.8657227,407.3438952,404.3255012,406.2281896,22758500
18-02-2025,408.071106,409.0274207,404.9431175,406.4373725,21423100
19-02-2025,413.181427,413.8986706,406.0887013,406.3178314,24114200
20-02-2025,415.3674622,418.5416276,411.7840444,414.5290051,23508700
21-02-2025,407.4619446,417.2839091,407.1425541,416.5752187,27524800
24-02-2025,403.2596741,408.6198287,398.5882574,407.7614193,26443700
25-02-2025,397.1708374,401.1834902,395.9730547,400.3649855,29387400
26-02-2025,398.9974976,402.8604008,393.5275288,397.2806483,19619000
27-02-2025,391.8106995,404.996484,391.4513738,400.5346739,21127400
28-02-2025,396.2625122,396.901354,385.8616238,391.9404603,32845700
03-03-2025,387.7780762,398.0891633,385.4523593,398.0891633,23007700
04-03-2025,387.8978577,391.8605839,380.3018176,382.6974135,29342900
05-03-2025,400.2851257,400.933959,388.0975089,388.6265365,23433100
06-03-2025,396.1627197,401.4130601,391.9604126,393.5574867,23304600
07-03-2025,392.5892639,394.0765238,384.8335133,391.6010878,22034100
10-03-2025,379.4633789,385.6919347,376.5287639,385.1329633,32840100
11-03-2025,379.7528381,385.2926556,376.2193167,378.3054831,30380200
12-03-2025,382.5676575,384.5140963,378.2555969,382.248267,24253600
13-03-2025,378.0758972,384.6139127,376.7583393,382.4578672,20473000
14-03-2025,387.8479614,389.5149146,378.8145577,379.084052,19952800
17-03-2025,387.9877319,391.990363,384.8634627,385.9913969,22474300
18-03-2025,382.8171997,386.6601508,380.4016513,386.3607127,19486900
19-03-2025,387.1093445,388.9659215,383.2963372,384.8235323,19185500
20-03-2025,386.1311035,391.0720447,382.5776297,385.0331132,18470500
